AIRPORT_SEQ_ID,AIRPORT,DISPLAY_AIRPORT_CITY_NAME_FULL,AIRPORT_COUNTRY_NAME,AIRPORT_STATE_NAME,
1350104,MTH,"Marathon, FL",United States,Florida,
1350201,MTJ,"Montrose/Delta, CO",United States,Colorado,
1350202,MTJ,"Montrose/Delta, CO",United States,Colorado,
1350301,MTL,"Maitland, Australia",Australia,,
1350302,MTL,"Maitland, Australia",Australia,,
1350303,MTL,"Maitland, Australia",Australia,,
1350304,MTL,"Maitland, Australia",Australia,,
1350305,MTL,"Maitland, Australia",Australia,,
1350401,MTM,"Metlakatla, AK",United States,Alaska,
1350501,MTN,"Baltimore, MD",United States,Maryland,
1350601,MTO,"Mattoon/Charleston, IL",United States,Illinois,
1350602,MTO,"Mattoon/Charleston, IL",United States,Illinois,
1350603,MTO,"Mattoon/Charleston, IL",United States,Illinois,
1350604,MTO,"Mattoon/Charleston, IL",United States,Illinois,
1350605,MTO,"Mattoon/Charleston, IL",United States,Illinois,
1350701,MTP,"Montauk Point, NY",United States,New York,
1350801,MTR,"Monteria, Colombia",Colombia,,
1350802,MTR,"Monteria, Colombia",Colombia,,
1350803,MTR,"Monteria, Colombia",Colombia,,
1350804,MTR,"Monteria, Colombia",Colombia,,
1350805,MTR,"Monteria, Colombia",Colombia,,
1350806,MTR,"Monteria, Colombia",Colombia,,
1350901,MTS,"Manzini, Swaziland",Swaziland,,
1350902,MTS,"Manzini, Swaziland",Swaziland,,
1350903,MTS,"Manzini, Swaziland",Swaziland,,
1351001,MTT,"Minatitlan, Mexico",Mexico,,
1351101,MTV,"Mota Lava, Vanuatu",Vanuatu,,
1351201,MTW,"Manitowoc, WI",United States,Wisconsin,
1351202,MTW,"Manitowoc, WI",United States,Wisconsin,
1351301,MTX,"Fairbanks, AK",United States,Alaska,
1351302,MTX,"Fairbanks, AK",United States,Alaska,
1351401,MTY,"Monterrey, Mexico",Mexico,,
1351402,MTY,"Monterrey, Mexico",Mexico,,
1351403,MTY,"Monterrey, Mexico",Mexico,,
1351501,MTZ,"Masada, Israel",Israel,,
1351502,MTZ,"Masada, Israel",Israel,,
1351601,MUA,"Munda, Solomon Islands",Solomon Islands,,
1351602,MUA,"Munda, Solomon Islands",Solomon Islands,,
1351603,MUA,"Munda, Solomon Islands",Solomon Islands,,
1351604,MUA,"Munda, Solomon Islands",Solomon Islands,,
1351605,MUA,"Munda, Solomon Islands",Solomon Islands,,
1351701,MUB,"Maun, Botswana",Botswana,,
1351702,MUB,"Maun, Botswana",Botswana,,
1351703,MUB,"Maun, Botswana",Botswana,,
1351704,MUB,"Maun, Botswana",Botswana,,
1351705,MUB,"Maun, Botswana",Botswana,,
1351801,MUC,"Munich, West Germany",West Germany,,
1351802,MUC,"Munich, Germany",Germany,,
1351803,MUC,"Munich, Germany",Germany,,
1351804,MUC,"Munich, Germany",Germany,,
1351805,MUC,"Munich, Germany",Germany,,
1351806,MUC,"Munich, Germany",Germany,,
1352001,MUE,"Kamuela, HI",United States,Hawaii,
1352101,MUG,"Mulege, Mexico",Mexico,,
1352102,MUG,"Mulege, Mexico",Mexico,,
1352103,MUG,"Mulege, Mexico",Mexico,,
1352104,MUG,"Mulege, Mexico",Mexico,,
1352105,MUG,"Mulege, Mexico",Mexico,,
1352201,MUH,"Mersa Matruh, Egypt",Egypt,,
1352202,MUH,"Mersa Matruh, Egypt",Egypt,,
1352203,MUH,"Mersa Matruh, Egypt",Egypt,,
1352204,MUH,"Mersa Matruh, Egypt",Egypt,,
1352205,MUH,"Mersa Matruh, Egypt",Egypt,,
1352301,MUL,"Moultrie, GA",United States,Georgia,
1352302,MUL,"Moultrie, GA",United States,Georgia,
1352401,MUN,"Maturin, Venezuela",Venezuela,,
1352402,MUN,"Maturin, Venezuela",Venezuela,,
1352403,MUN,"Maturin, Venezuela",Venezuela,,
1352404,MUN,"Maturin, Venezuela",Venezuela,,
1352405,MUN,"Maturin, Venezuela",Venezuela,,
1352501,MUO,"Mountain Home, ID",United States,Idaho,
1352502,MUO,"Mountain Home, ID",United States,Idaho,
1352601,MUR,"Marudi, Malaysia",Malaysia,,
1352602,MUR,"Marudi, Malaysia",Malaysia,,
1352603,MUR,"Marudi, Malaysia",Malaysia,,
1352701,MUT,"Muscatine, IA",United States,Iowa,
1352702,MUT,"Muscatine, IA",United States,Iowa,
1352801,MUX,"Multan, Pakistan",Pakistan,,
1352802,MUX,"Multan, Pakistan",Pakistan,,
1352803,MUX,"Multan, Pakistan",Pakistan,,
1352804,MUX,"Multan, Pakistan",Pakistan,,
1353001,MUZ,"Musoma, Tanzania",Tanzania,,
1353002,MUZ,"Musoma, Tanzania",Tanzania,,
1353003,MUZ,"Musoma, Tanzania",Tanzania,,
1353004,MUZ,"Musoma, Tanzania",Tanzania,,
1353005,MUZ,"Musoma, Tanzania",Tanzania,,
1353101,MVB,"Mvengue, Gabon",Gabon,,
1353102,MVB,"Mvengue, Gabon",Gabon,,
1353201,MVD,"Montevideo, Uruguay",Uruguay,,
1353202,MVD,"Montevideo, Uruguay",Uruguay,,
1353301,MVF,"Mossoro, Brazil",Brazil,,
1353401,MVJ,"Mandeville, Jamaica",Jamaica,,
1353501,MVL,"Morrisville, VT",United States,Vermont,
1353502,MVL,"Morrisville, VT",United States,Vermont,
1353503,MVL,"Morrisville, VT",United States,Vermont,
1353504,MVL,"Morrisville, VT",United States,Vermont,
1353505,MVL,"Morrisville, VT",United States,Vermont,
1353601,MVM,"Kayenta, AZ",United States,Arizona,
1353602,MVM,"Kayenta, AZ",United States,Arizona,
1353701,MVN,"Mount Vernon, IL",United States,Illinois,
1353702,MVN,"Mount Vernon, IL",United States,Illinois,
1353901,MVR,"Maroua, Cameroon",Cameroon,,
1353902,MVR,"Maroua, Cameroon",Cameroon,,
1354001,MVW,"Burlington/Mount Vernon, WA",United States,Washington,
1354002,MVW,"Burlington/Mount Vernon, WA",United States,Washington,
1354003,MVW,"Burlington/Mount Vernon, WA",United States,Washington,
1354004,MVW,"Burlington/Mount Vernon, WA",United States,Washington,
1354005,MVW,"Burlington/Mount Vernon, WA",United States,Washington,
1354101,MVY,"Martha's Vineyard, MA",United States,Massachusetts,
1354102,MVY,"Martha's Vineyard, MA",United States,Massachusetts,
1354301,MWA,"Marion/Herrin, IL",United States,Illinois,
1354302,MWA,"Marion/Herrin, IL",United States,Illinois,
1354303,MWA,"Marion/Herrin, IL",United States,Illinois,
1354304,MWA,"Marion/Herrin, IL",United States,Illinois,
1354305,MWA,"Marion/Herrin, IL",United States,Illinois,
1354401,MWC,"Milwaukee, WI",United States,Wisconsin,
1354402,MWC,"Milwaukee, WI",United States,Wisconsin,
1354501,MWD,"Mianwali, Pakistan",Pakistan,,
1354502,MWD,"Mianwali, Pakistan",Pakistan,,
1354503,MWD,"Mianwali, Pakistan",Pakistan,,
1354601,MWH,"Moses Lake, WA",United States,Washington,
1354602,MWH,"Moses Lake, WA",United States,Washington,
1354603,MWH,"Moses Lake, WA",United States,Washington,
1354604,MWH,"Moses Lake, WA",United States,Washington,
1354701,MWL,"Mineral Wells, TX",United States,Texas,
1354702,MWL,"Mineral Wells, TX",United States,Texas,
1354703,MWL,"Mineral Wells, TX",United States,Texas,
1354704,MWL,"Mineral Wells, TX",United States,Texas,
1354801,MWM,"Windom, MN",United States,Minnesota,
1354802,MWM,"Windom, MN",United States,Minnesota,
1354901,MWO,"Middletown, OH",United States,Ohio,
1354902,MWO,"Middletown, OH",United States,Ohio,
1354903,MWO,"Middletown, OH",United States,Ohio,
1355001,MWQ,"Magwe, Burma",Burma,,
1355002,MWQ,"Magwe, Burma",Burma,,
1355101,MWZ,"Mwanza, Tanzania",Tanzania,,
1355102,MWZ,"Mwanza, Tanzania",Tanzania,,
1355201,MXB,"Masamba, Indonesia",Indonesia,,
1355202,MXB,"Masamba, Indonesia",Indonesia,,
1355203,MXB,"Masamba, Indonesia",Indonesia,,
1355204,MXB,"Masamba, Indonesia",Indonesia,,
1355205,MXB,"Masamba, Indonesia",Indonesia,,
1355301,MXC,"Monticello, UT",United States,Utah,
1355401,MXE,"Maxton, NC",United States,North Carolina,
1355402,MXE,"Maxton, NC",United States,North Carolina,
1355403,MXE,"Maxton, NC",United States,North Carolina,
1355404,MXE,"Maxton, NC",United States,North Carolina,
1355405,MXE,"Maxton, NC",United States,North Carolina,
1355501,MXF,"Montgomery, AL",United States,Alabama,
1355502,MXF,"Montgomery, AL",United States,Alabama,
1355601,MXG,"Marlboro, MA",United States,Massachusetts,
1355602,MXG,"Marlboro, MA",United States,Massachusetts,
1355701,MXH,"Moro, Papua New Guinea",Papua New Guinea,,
1355702,MXH,"Moro, Papua New Guinea",Papua New Guinea,,
1355703,MXH,"Moro, Papua New Guinea",Papua New Guinea,,
1355801,MXJ,"Minna, Nigeria",Nigeria,,
1355901,MXL,"Mexicali, Mexico",Mexico,,
1355902,MXL,"Mexicali, Mexico",Mexico,,
1355903,MXL,"Mexicali, Mexico",Mexico,,
1355904,MXL,"Mexicali, Mexico",Mexico,,
1355905,MXL,"Mexicali, Mexico",Mexico,,
1356001,MXP,"Milan, Italy",Italy,,
1356002,MXP,"Milan, Italy",Italy,,
1356003,MXP,"Milan, Italy",Italy,,
1356101,MXS,"Maota, Samoa",Samoa,,
1356201,MXT,"Maintirano, Madagascar",Madagascar,,
1356202,MXT,"Maintirano, Madagascar",Madagascar,,
1356203,MXT,"Maintirano, Madagascar",Madagascar,,
1356301,MXX,"Mora, Sweden",Sweden,,
1356302,MXX,"Mora, Sweden",Sweden,,
1356401,MXY,"McCarthy, AK",United States,Alaska,
1356402,MXY,"McCarthy, AK",United States,Alaska,
1356403,MXY,"McCarthy, AK",United States,Alaska,
1356404,MXY,"McCarthy, AK",United States,Alaska,
1356405,MXY,"McCarthy, AK",United States,Alaska,
1356501,MYA,"Moruya, Australia",Australia,,
1356502,MYA,"Moruya, Australia",Australia,,
1356601,MYB,"Mayumba, Gabon",Gabon,,
1356701,MYC,"Maracay, Venezuela",Venezuela,,
1356801,MYD,"Malindi, Kenya",Kenya,,
1356802,MYD,"Malindi, Kenya",Kenya,,
1356901,MYE,"Miyake Jima, Japan",Japan,,
1356902,MYE,"Miyake Jima, Japan",Japan,,
1356903,MYE,"Miyake Jima, Japan",Japan,,
1356904,MYE,"Miyake Jima, Japan",Japan,,
1356905,MYE,"Miyake Jima, Japan",Japan,,
1357001,MYF,"San Diego, CA",United States,California,
1357002,MYF,"San Diego, CA",United States,California,
1357003,MYF,"San Diego, CA",United States,California,
1357004,MYF,"San Diego, CA",United States,California,
1357101,MYG,"Mayaguana, The Bahamas",The Bahamas,,
1357102,MYG,"Mayaguana, The Bahamas",The Bahamas,,
1357103,MYG,"Mayaguana, The Bahamas",The Bahamas,,
1357104,MYG,"Mayaguana, The Bahamas",The Bahamas,,
1357105,MYG,"Mayaguana, The Bahamas",The Bahamas,,
1357201,MYH,"Marble Canyon, AZ",United States,Arizona,
1357202,MYH,"Marble Canyon, AZ",United States,Arizona,
1357203,MYH,"Marble Canyon, AZ",United States,Arizona,
1357204,MYH,"Marble Canyon, AZ",United States,Arizona,
1357205,MYH,"Marble Canyon, AZ",United States,Arizona,
1357301,MYJ,"Matsuyama, Japan",Japan,,
1357302,MYJ,"Matsuyama, Japan",Japan,,
1357401,MYK,"May Creek, AK",United States,Alaska,
1357402,MYK,"May Creek, AK",United States,Alaska,
1357403,MYK,"May Creek, AK",United States,Alaska,
1357404,MYK,"May Creek, AK",United States,Alaska,
1357405,MYK,"May Creek, AK",United States,Alaska,
1357501,MYL,"McCall, ID",United States,Idaho,
1357502,MYL,"McCall, ID",United States,Idaho,
1357601,MYP,"Mary, U.S.S.R.",U.S.S.R.,,
1357602,MYP,"Mary, Turkmenistan",Turkmenistan,,
1357603,MYP,"Mary, Turkmenistan",Turkmenistan,,
1357701,MYR,"Myrtle Beach, SC",United States,South Carolina,
1357702,MYR,"Myrtle Beach, SC",United States,South Carolina,
1357801,MYT,"Myitkyina, Burma",Burma,,
1357802,MYT,"Myitkyina, Burma",Burma,,
1357803,MYT,"Myitkyina, Burma",Burma,,
1357804,MYT,"Myitkyina, Burma",Burma,,
1357805,MYT,"Myitkyina, Burma",Burma,,
1357806,MYT,"Myitkyina, Burma",Burma,,
1357901,MYU,"Mekoryuk, AK",United States,Alaska,
1357902,MYU,"Mekoryuk, AK",United States,Alaska,
1357903,MYU,"Mekoryuk, AK",United States,Alaska,
1357904,MYU,"Mekoryuk, AK",United States,Alaska,
1357905,MYU,"Mekoryuk, AK",United States,Alaska,
1358001,MYV,"Marysville, CA",United States,California,
1358002,MYV,"Marysville, CA",United States,California,
1358101,MYW,"Mtwara, Tanzania",Tanzania,,
1358102,MYW,"Mtwara, Tanzania",Tanzania,,
1358201,MYY,"Miri, Malaysia",Malaysia,,
1358202,MYY,"Miri, Malaysia",Malaysia,,
1358203,MYY,"Miri, Malaysia",Malaysia,,
1358401,MZB,"Mocimboa Da Praia, Mozambique",Mozambique,,
1358402,MZB,"Mocimboa Da Praia, Mozambique",Mozambique,,
1358501,MZG,"Makung, Taiwan",Taiwan,,
1358601,MZI,"Mopti, Mali",Mali,,
1358602,MZI,"Mopti, Mali",Mali,,
1358701,MZJ,"Marana, AZ",United States,Arizona,
1358702,MZJ,"Marana, AZ",United States,Arizona,
1358801,MZK,"Marakei, Kiribati",Kiribati,,
1358901,MZL,"Manizales, Colombia",Colombia,,
1358902,MZL,"Manizales, Colombia",Colombia,,
1358903,MZL,"Manizales, Colombia",Colombia,,
1358904,MZL,"Manizales, Colombia",Colombia,,
1359001,MZM,"Metz, France",France,,
1359101,MZN,"Minj, Papua New Guinea",Papua New Guinea,,
1359201,MZO,"Manzanillo, Cuba",Cuba,,
1359202,MZO,"Manzanillo, Cuba",Cuba,,
1359203,MZO,"Manzanillo, Cuba",Cuba,,
1359204,MZO,"Manzanillo, Cuba",Cuba,,
1359205,MZO,"Manzanillo, Cuba",Cuba,,
1359206,MZO,"Manzanillo, Cuba",Cuba,,
1359301,MZR,"Mazar-I-Sherif, Afghanistan",Afghanistan,,
1359302,MZR,"Mazar-I-Sherif, Afghanistan",Afghanistan,,
1359303,MZR,"Mazar-I-Sherif, Afghanistan",Afghanistan,,
1359304,MZR,"Mazar-I-Sherif, Afghanistan",Afghanistan,,
1359305,MZR,"Mazar-I-Sherif, Afghanistan",Afghanistan,,
1359306,MZR,"Mazar-I-Sherif, Afghanistan",Afghanistan,,
1359307,MZR,"Mazar-I-Sherif, Afghanistan",Afghanistan,,
1359401,MZT,"Mazatlan, Mexico",Mexico,,
1359402,MZT,"Mazatlan, Mexico",Mexico,,
1359403,MZT,"Mazatlan, Mexico",Mexico,,
1359404,MZT,"Mazatlan, Mexico",Mexico,,
1359405,MZT,"Mazatlan, Mexico",Mexico,,
1359501,MZZ,"Marion, IN",United States,Indiana,
1359502,MZZ,"Marion, IN",United States,Indiana,
1359503,MZZ,"Marion, IN",United States,Indiana,
1359601,N47,"Pottstown, PA",United States,Pennsylvania,
1359602,N47,"Pottstown, PA",United States,Pennsylvania,
1359701,N87,"Robbinsville, NJ",United States,New Jersey,
1359801,NAA,"Narrabri, Australia",Australia,,
1359802,NAA,"Narrabri, Australia",Australia,,
1359901,NAD,"North Adams, MA",United States,Massachusetts,
1359902,NAD,"North Adams, MA",United States,Massachusetts,
1359903,NAD,"North Adams, MA",United States,Massachusetts,
1359904,NAD,"North Adams, MA",United States,Massachusetts,
1359905,NAD,"North Adams, MA",United States,Massachusetts,
1359906,NAD,"North Adams, MA",United States,Massachusetts,
1359907,NAD,"North Adams, MA",United States,Massachusetts,
1360001,NAG,"Nagpur, India",India,,
1360002,NAG,"Nagpur, India",India,,
1360101,NAK,"Nakhon Ratchasima, Thailand",Thailand,,
1360201,NAN,"Nadi, Fiji",Fiji,,
1360202,NAN,"Nadi, Fiji",Fiji,,
1360203,NAN,"Nadi, Fiji",Fiji,,
1360301,NAO,"Nanchong, China",China,,
1360401,NAP,"Naples, Italy",Italy,,
1360402,NAP,"Naples, Italy",Italy,,
1360403,NAP,"Naples, Italy",Italy,,
1360404,NAP,"Naples, Italy",Italy,,
1360405,NAP,"Naples, Italy",Italy,,
1360501,NAS,"Nassau, The Bahamas",The Bahamas,,
1360502,NAS,"Nassau, The Bahamas",The Bahamas,,
1360503,NAS,"Nassau, The Bahamas",The Bahamas,,
1360504,NAS,"Nassau, The Bahamas",The Bahamas,,
1360505,NAS,"Nassau, The Bahamas",The Bahamas,,
1360601,NAT,"Natal, Brazil",Brazil,,
1360602,NAT,"Natal, Brazil",Brazil,,
1360603,NAT,"Natal, Brazil",Brazil,,
1360604,NAT,"Natal, Brazil",Brazil,,
1360605,NAT,"Natal, Brazil",Brazil,,
1360606,NAT,"Natal, Brazil",Brazil,,
1360607,NAT,"Natal, Brazil",Brazil,,
1360701,NAU,"Napuka Islnd, French Polynesia",French Polynesia,,
1360702,NAU,"Napuka Islnd, French Polynesia",French Polynesia,,
1360901,NAZ,"Star Harbour, Solomon Islands",Solomon Islands,,
1360902,NAZ,"Star Harbour, Solomon Islands",Solomon Islands,,
1360903,NAZ,"Star Harbour, Solomon Islands",Solomon Islands,,
1360904,NAZ,"Star Harbour, Solomon Islands",Solomon Islands,,
1360905,NAZ,"Star Harbour, Solomon Islands",Solomon Islands,,
1361001,NBA,"Nambaiyufa, Papua New Guinea",Papua New Guinea,,
1361002,NBA,"Nambaiyufa, Papua New Guinea",Papua New Guinea,,
1361101,NBC,"Naberevnye Chelny, Russia",Russia,,
1361102,NBC,"Naberevnye Chelny, Russia",Russia,,
1361201,NBG,"New Orleans, LA",United States,Louisiana,
1361202,NBG,"New Orleans, LA",United States,Louisiana,
1361301,NBJ,"Newburgh, NY",United States,New York,
1361401,BKK,"Bangkok, Thailand",Thailand,,
1361402,BKK,"Bangkok, Thailand",Thailand,,
1361601,NBO,"Nairobi, Kenya",Kenya,,
1361602,NBO,"Nairobi, Kenya",Kenya,,
1361701,NBU,"Glenview, IL",United States,Illinois,
1361801,NBW,"Guantanamo, Cuba",Cuba,,
1361802,NBW,"Guantanamo, Cuba",Cuba,,
1361803,NBW,"Guantanamo, Cuba",Cuba,,
1361804,NBW,"Guantanamo, Cuba",Cuba,,
1361805,NBW,"Guantanamo, Cuba",Cuba,,
1361901,NC1,"Gastonia, NC",United States,North Carolina,
1361902,NC1,"Gastonia, NC",United States,North Carolina,
1362001,NC2,"Smithfield, NC",United States,North Carolina,
1362002,NC2,"Smithfield, NC",United States,North Carolina,
1362003,NC2,"Smithfield, NC",United States,North Carolina,
1362004,NC2,"Smithfield, NC",United States,North Carolina,
1362101,NC3,"Shelby, NC",United States,North Carolina,
1362102,NC3,"Shelby, NC",United States,North Carolina,
1362201,NC4,"Currituck, NC",United States,North Carolina,
1362202,NC4,"Currituck, NC",United States,North Carolina,
1362301,NC5,"Kenansville, NC",United States,North Carolina,
1362401,NCA,"North Caicos, Turks and Caicos Islands",Turks and Caicos Islands,,
1362402,NCA,"North Caicos, Turks and Caicos Islands",Turks and Caicos Islands,,
1362403,NCA,"North Caicos, Turks and Caicos Islands",Turks and Caicos Islands,,
1362404,NCA,"North Caicos, Turks and Caicos Islands",Turks and Caicos Islands,,
1362405,NCA,"North Caicos, Turks and Caicos Islands",Turks and Caicos Islands,,
1362406,NCA,"North Caicos, Turks and Caicos Islands",Turks and Caicos Islands,,
1362501,NCE,"Nice, France",France,,
1362502,NCE,"Nice, France",France,,
1362503,NCE,"Nice, France",France,,
1362504,NCE,"Nice, France",France,,
1362505,NCE,"Nice, France",France,,
1362601,NCH,"Nachingwea, Tanzania",Tanzania,,
1362602,NCH,"Nachingwea, Tanzania",Tanzania,,
1362701,NCI,"Necocli, Colombia",Colombia,,
1362702,NCI,"Necocli, Colombia",Colombia,,
1362801,NCL,"Newcastle, United Kingdom",United Kingdom,,
1362802,NCL,"Newcastle, United Kingdom",United Kingdom,,
1362803,NCL,"Newcastle, United Kingdom",United Kingdom,,
1362804,NCL,"Newcastle, United Kingdom",United Kingdom,,
1362805,NCL,"Newcastle, United Kingdom",United Kingdom,,
1362806,NCL,"Newcastle, United Kingdom",United Kingdom,,
1362901,NCN,"Chenega, AK",United States,Alaska,
1362902,NCN,"Chenega, AK",United States,Alaska,
1362903,NCN,"Chenega, AK",United States,Alaska,
1362904,NCN,"Chenega, AK",United States,Alaska,
1363001,NCO,"North Kingstown, RI",United States,Rhode Island,
1363101,NCP,"Subic Bay, Philippines",Philippines,,
1363201,NCQ,"Marietta, GA",United States,Georgia,
1363202,NCQ,"Marietta, GA",United States,Georgia,
1363203,NCQ,"Marietta, GA",United States,Georgia,
1363204,NCQ,"Marietta, GA",United States,Georgia,
1363301,NCS,"Newcastle, South Africa",South Africa,,
1363302,NCS,"Newcastle, South Africa",South Africa,,
1363401,NCT,"Nicoya, Costa Rica",Costa Rica,,
1363402,NCT,"Nicoya, Costa Rica",Costa Rica,,
1363403,NCT,"Nicoya, Costa Rica",Costa Rica,,
1363404,NCT,"Nicoya, Costa Rica",Costa Rica,,
1363405,NCT,"Nicoya, Costa Rica",Costa Rica,,
1363406,NCT,"Nicoya, Costa Rica",Costa Rica,,
1363501,NCU,"Nukus, Uzbekistan",Uzbekistan,,
1363502,NCU,"Nukus, Uzbekistan",Uzbekistan,,
1363601,NCY,"Annecy, France",France,,
1363602,NCY,"Annecy, France",France,,
1363603,NCY,"Annecy, France",France,,
1363604,NCY,"Annecy, France",France,,
1363605,NCY,"Annecy, France",France,,
1363701,ND1,"Kindred, ND",United States,North Dakota,
1363702,ND1,"Kindred, ND",United States,North Dakota,
1363703,ND1,"Kindred, ND",United States,North Dakota,
1363704,ND1,"Kindred, ND",United States,North Dakota,
1363705,ND1,"Kindred, ND",United States,North Dakota,
1363801,NDB,"Nouadhibou, Mauritania",Mauritania,,
1363802,NDB,"Nouadhibou, Mauritania",Mauritania,,
1363901,NDC,"Nanded, India",India,,
1364101,NDJ,"Ndjamena, Chad",Chad,,
1364102,NDJ,"Ndjamena, Chad",Chad,,
1364103,NDJ,"Ndjamena, Chad",Chad,,
1364104,NDJ,"Ndjamena, Chad",Chad,,
1364105,NDJ,"Ndjamena, Chad",Chad,,
1364201,NDL,"Ndele, Central African Republic",Central African Republic,,
1364202,NDL,"Ndele, Central African Republic",Central African Republic,,
1364203,NDL,"Ndele, Central African Republic",Central African Republic,,
1364301,NDR,"Nador, Morocco",Morocco,,
1364401,NDZ,"Nordholz, West Germany",West Germany,,
1364402,NDZ,"Cuxhaven, Germany",Germany,,
1364403,NDZ,"Cuxhaven, Germany",Germany,,
1364404,NDZ,"Cuxhaven, Germany",Germany,,
1364405,NDZ,"Cuxhaven, Germany",Germany,,
1364406,NDZ,"Cuxhaven, Germany",Germany,,
1364407,NDZ,"Cuxhaven, Germany",Germany,,
1364501,NE1,"Gothenburg, NE",United States,Nebraska,
1364502,NE1,"Gothenburg, NE",United States,Nebraska,
1364503,NE1,"Gothenburg, NE",United States,Nebraska,
1364504,NE1,"Gothenburg, NE",United States,Nebraska,
1364505,NE1,"Gothenburg, NE",United States,Nebraska,
1364601,NE2,"Blair, NE",United States,Nebraska,
1364602,NE2,"Blair, NE",United States,Nebraska,
1364701,NEA,"Brunswick, GA",United States,Georgia,
1364801,NEG,"Negril, Jamaica",Jamaica,,
1364802,NEG,"Negril, Jamaica",Jamaica,,
1364803,NEG,"Negril, Jamaica",Jamaica,,
1364804,NEG,"Negril, Jamaica",Jamaica,,
1364805,NEG,"Negril, Jamaica",Jamaica,,
1365001,NEL,"Lakehurst, NJ",United States,New Jersey,
1365002,NEL,"Lakehurst, NJ",United States,New Jersey,
1365101,NER,"Neryungri, Russia",Russia,,
1365201,NET,"New Bight, The Bahamas",The Bahamas,,
1365301,NEU,"Sam Neua, Laos",Laos,,
1365302,NEU,"Sam Neua, Laos",Laos,,
1365303,NEU,"Sam Neua, Laos",Laos,,
1365304,NEU,"Sam Neua, Laos",Laos,,
1365305,NEU,"Sam Neua, Laos",Laos,,
1365306,NEU,"Sam Neua, Laos",Laos,,
1365401,NEV,"Nevis, Saint Kitts and Nevis - UK",Saint Kitts and Nevis - UK,,
1365402,NEV,"Nevis, Saint Kitts and Nevis",Saint Kitts and Nevis,,
1365403,NEV,"Nevis, Saint Kitts and Nevis",Saint Kitts and Nevis,,
1365404,NEV,"Nevis, Saint Kitts and Nevis",Saint Kitts and Nevis,,
1365405,NEV,"Nevis, Saint Kitts and Nevis",Saint Kitts and Nevis,,
1365406,NEV,"Nevis, Saint Kitts and Nevis",Saint Kitts and Nevis,,
1365407,NEV,"Nevis, Saint Kitts and Nevis",Saint Kitts and Nevis,,
1365501,NEW,"New Orleans, LA",United States,Louisiana,
1365502,NEW,"New Orleans, LA",United States,Louisiana,
1365601,NFL,"Fallon, NV",United States,Nevada,
1365602,NFL,"Fallon, NV",United States,Nevada,
1365701,NGA,"Young, Australia",Australia,,
1365702,NGA,"Young, Australia",Australia,,
1365801,NGB,"Ningbo, China",China,,
1365901,NGC,"Grand Canyon, AZ",United States,Arizona,
1366001,NGD,"Anegada, British Virgin Islands",British Virgin Islands,,
1366002,NGD,"Anegada, British Virgin Islands",British Virgin Islands,,
1366003,NGD,"Anegada, British Virgin Islands",British Virgin Islands,,
1366004,NGD,"Anegada, British Virgin Islands",British Virgin Islands,,
1366005,NGD,"Anegada, British Virgin Islands",British Virgin Islands,,
1366006,NGD,"Anegada, British Virgin Islands",British Virgin Islands,,
1366101,NGE,"N'Gaoundere, Cameroon",Cameroon,,
1366102,NGE,"N'Gaoundere, Cameroon",Cameroon,,
1366201,NGF,"Kaneohe, HI",United States,Hawaii,
1366301,NGM,"Guam, Guam",Guam,,
1366302,NGM,"Guam, TT",United States,U.S. Pacific Trust Territories and Possessions,
1366401,NGO,"Nagoya, Japan",Japan,,
1366402,NKM,"Nagoya, Japan",Japan,,
1366403,NKM,"Nagoya, Japan",Japan,,
1366501,NGP,"Corpus Christi, TX",United States,Texas,
1366502,NGP,"Corpus Christi, TX",United States,Texas,
1366601,NGS,"Nagasaki, Japan",Japan,,
1366602,NGS,"Nagasaki, Japan",Japan,,
1366603,NGS,"Nagasaki, Japan",Japan,,
1366604,NGS,"Nagasaki, Japan",Japan,,
1366605,NGS,"Nagasaki, Japan",Japan,,
1366701,NGU,"Norfolk, VA",United States,Virginia,
1366702,NGU,"Norfolk, VA",United States,Virginia,
1366703,NGU,"Norfolk, VA",United States,Virginia,
1366704,NGU,"Norfolk, VA",United States,Virginia,
1366705,NGU,"Norfolk, VA",United States,Virginia,
1366801,NGZ,"Alameda, CA",United States,California,
1366901,NHA,"Nha-Trang, Vietnam",Vietnam,,
1366902,NHA,"Nha-Trang, Vietnam",Vietnam,,
1366903,NHA,"Nha-Trang, Vietnam",Vietnam,,
1366904,NHA,"Nha-Trang, Vietnam",Vietnam,,
1366905,NHA,"Nha-Trang, Vietnam",Vietnam,,
1367001,NHD,"Dubai, United Arab Emirates",United Arab Emirates,,
1367002,NHD,"Dubai, United Arab Emirates",United Arab Emirates,,
1367003,NHD,"Dubai, United Arab Emirates",United Arab Emirates,,
1367101,NHK,"Patuxent River, MD",United States,Maryland,
1367102,NHK,"Patuxent River, MD",United States,Maryland,
1367103,NHK,"Patuxent River, MD",United States,Maryland,
1367104,NHK,"Patuxent River, MD",United States,Maryland,
1367105,NHK,"Patuxent River, MD",United States,Maryland,
1367201,NHT,"Northolt, United Kingdom",United Kingdom,,
1367202,NHT,"Northolt, United Kingdom",United Kingdom,,
1367203,NHT,"Northolt, United Kingdom",United Kingdom,,
1367204,NHT,"Northolt, United Kingdom",United Kingdom,,
1367205,NHT,"Northolt, United Kingdom",United Kingdom,,
1367301,NHV,"Nuku Hiva, French Polynesia",French Polynesia,,
